PokeDatabaseId,PokemonId,PokemonName,PokedexId,ClassificationId,AlternateFormName,OriginalPokemonId,LegendaryType,PokemonHeight,PokemonWeight,PrimaryTypeId,SecondaryTypeId,PrimaryAbilityId,SecondaryAbilityId,HiddenAbilityId,SpecialEventAbilityId,MaleRatio,FemaleRatio,BaseHappiness,GameOfOriginId,PrimaryEggGroupId,SecondaryEggGroupId,EggCycleCount,PreEvolutionPokemonId,HealthStat,AttackStat,DefenseStat,SpecialAttackStat,SpecialDefenseStat,SpeedStat,BaseStatTotal,HealthEV,AttackEV,DefenseEV,SpecialAttackEV,SpecialDefenseEV,SpeedEV,EVYieldTotal,CatchRate,ExperienceGrowth,ExperienceGrowthTotal,EvolutionDetails
813,990,Accelgor,617,565,,,,0.8,25.3,18,,100,246.0,284.0,,50.0,50.0,50,17,2,,15,989.0,80,70,40,100,60,145,495,0,0,0,0,0,2,2,75,Medium Fast,1000000,With Karrablast
814,991,Stunfisk,618,670,,,,0.7,11.0,6,3.0,240,125.0,208.0,,50.0,50.0,70,17,13,1.0,20,,109,66,84,81,99,32,471,2,0,0,0,0,0,2,75,Medium Fast,1000000,
815,1553,Stunfisk,618,670,Galar,991.0,,0.7,20.5,6,11.0,138,,,,50.0,50.0,50,5,13,1.0,20,,109,81,99,66,84,32,471,2,0,0,0,0,0,2,75,Medium Fast,1000000,
816,992,Mienfoo,619,396,,,,0.9,20.0,14,,111,196.0,194.0,,50.0,50.0,50,17,6,9.0,25,,45,85,50,55,50,65,350,0,1,0,0,0,0,1,180,Medium Slow,1059860,
817,994,Mienshao,620,396,,,,1.4,35.5,14,,111,196.0,194.0,,50.0,50.0,50,17,6,9.0,25,992.0,65,125,60,95,60,105,510,0,2,0,0,0,0,2,45,Medium Slow,1059860,Level 50
818,995,Druddigon,621,107,,,,1.6,139.0,12,,202,219.0,143.0,,50.0,50.0,50,17,4,11.0,30,,77,120,90,60,90,48,485,0,2,0,0,0,0,2,45,Medium Fast,1000000,
819,996,Golett,622,26,,,,1.0,92.0,6,17.0,116,119.0,154.0,,0.0,0.0,50,17,10,,25,,59,74,50,35,50,35,303,0,1,0,0,0,0,1,190,Medium Fast,1000000,
820,997,Golurk,623,26,,,,2.8,330.0,6,17.0,116,119.0,154.0,,0.0,0.0,50,17,10,,25,996.0,89,124,80,55,80,55,483,0,2,0,0,0,0,2,90,Medium Fast,1000000,Level 43
821,998,Pawniard,624,559,,,,0.5,10.2,15,11.0,49,111.0,177.0,,50.0,50.0,35,17,9,,20,,45,85,70,40,40,60,340,0,1,0,0,0,0,1,120,Medium Fast,1000000,
822,999,Bisharp,625,632,,,,1.6,70.0,15,11.0,49,111.0,177.0,,50.0,50.0,35,17,9,,20,998.0,65,125,100,60,70,70,490,0,2,0,0,0,0,2,45,Medium Fast,1000000,Level 52
823,1000,Bouffalant,626,39,,,,1.6,94.5,5,,194,209.0,233.0,,50.0,50.0,50,17,6,,20,,95,110,95,40,95,55,490,0,2,0,0,0,0,2,45,Medium Fast,1000000,
824,1001,Rufflet,627,191,,,,0.5,10.5,5,16.0,118,219.0,99.0,,100.0,0.0,50,17,7,,20,,70,83,50,37,50,60,350,0,1,0,0,0,0,1,190,Slow,1250000,
825,1002,Braviary,628,685,,,,1.5,41.0,5,16.0,118,219.0,49.0,,100.0,0.0,50,17,7,,20,1001.0,100,123,75,57,75,80,510,0,2,0,0,0,0,2,60,Slow,1250000,Level 54
826,1614,Braviary,628,42,Hisui,1002.0,,1.7,43.4,9,16.0,118,219.0,272.0,,100.0,0.0,50,18,7,,20,1001.0,110,83,70,112,70,65,510,0,0,0,2,0,0,2,135,Slow,1250000,Level 54 in Hisui
827,1614,Braviary,628,42,Hisui,1002.0,,1.7,43.4,9,16.0,118,219.0,272.0,,100.0,0.0,50,18,7,,20,1001.0,110,83,70,112,70,65,510,0,0,0,2,0,0,2,135,Slow,1250000,
828,1003,Vullaby,629,168,,,,0.5,9.0,15,16.0,22,159.0,296.0,,0.0,100.0,35,17,7,,20,,70,55,75,45,65,60,370,0,0,1,0,0,0,1,190,Slow,1250000,
829,1005,Mandibuzz,630,76,,,,1.2,39.5,15,16.0,22,159.0,296.0,,0.0,100.0,35,17,7,,20,1003.0,110,65,105,55,95,80,510,0,0,0,2,0,0,2,60,Slow,1250000,Level 54
830,1006,Heatmor,631,8,,,,1.4,58.0,13,,80,68.0,298.0,,50.0,50.0,50,17,6,,20,,85,97,66,105,66,65,484,0,0,0,2,0,0,2,90,Medium Fast,1000000,
831,1007,Durant,632,324,,,,0.3,33.0,18,11.0,255,99.0,281.0,,50.0,50.0,50,17,2,,20,,58,109,112,48,48,109,484,0,0,2,0,0,0,2,90,Medium Fast,1000000,
832,1008,Deino,633,323,,,,0.8,17.3,15,12.0,99,,,,50.0,50.0,35,17,4,,40,,52,65,50,45,50,38,300,0,1,0,0,0,0,1,45,Slow,1250000,
833,1009,Zweilous,634,306,,,,1.4,50.0,15,12.0,99,,,,50.0,50.0,35,17,4,,40,1008.0,72,85,70,65,70,58,420,0,2,0,0,0,0,2,45,Slow,1250000,Level 50
834,1010,Hydreigon,635,86,,,,1.8,160.0,15,12.0,121,,,,50.0,50.0,35,17,4,,40,1009.0,92,105,90,125,90,98,600,0,0,0,3,0,0,3,45,Slow,1250000,Level 64
835,1011,Larvesta,636,662,,,,1.1,28.8,18,13.0,66,,255.0,,50.0,50.0,50,17,2,,40,,55,85,55,50,55,60,360,0,1,0,0,0,0,1,45,Slow,1250000,
836,1012,Volcarona,637,625,,,,1.6,46.0,18,13.0,66,,255.0,,50.0,50.0,50,17,2,,40,1011.0,85,60,65,135,105,100,550,0,0,0,3,0,0,3,15,Slow,1250000,Level 59
837,1013,Cobalion,638,331,,,Sub-Legendary,2.1,250.0,11,14.0,117,,,,0.0,0.0,35,17,12,,80,,91,90,129,90,72,108,580,0,0,3,0,0,0,3,3,Slow,1250000,
838,1014,Terrakion,639,108,,,Sub-Legendary,1.9,260.0,8,14.0,117,,,,0.0,0.0,35,17,12,,80,,91,129,90,72,90,108,580,0,3,0,0,0,0,3,3,Slow,1250000,
839,1016,Virizion,640,279,,,Sub-Legendary,2.0,200.0,4,14.0,117,,,,0.0,0.0,35,17,12,,80,,91,90,72,90,129,108,580,0,0,0,0,3,0,3,3,Slow,1250000,
840,1017,Tornadus,641,154,,,Sub-Legendary,1.5,63.0,16,,176,,49.0,,100.0,0.0,90,17,12,,120,,79,115,70,125,80,111,580,0,3,0,0,0,0,3,3,Slow,1250000,
841,1415,Tornadus,641,154,Therian,1017.0,Sub-Legendary,1.5,63.0,16,,196,,,,100.0,0.0,90,20,12,,120,,79,100,80,110,90,121,580,0,0,0,0,0,3,3,3,Slow,1250000,
842,1018,Thundurus,642,74,,,Sub-Legendary,1.5,61.0,3,16.0,176,,49.0,,100.0,0.0,90,17,12,,120,,79,115,70,125,80,111,580,0,3,0,0,0,0,3,3,Slow,1250000,
843,1416,Thundurus,642,74,Therian,1018.0,Sub-Legendary,3.0,61.0,3,16.0,290,,,,100.0,0.0,90,20,12,,120,,79,105,70,145,80,101,580,0,0,0,3,0,0,3,3,Slow,1250000,
844,1019,Reshiram,643,686,,,Legendary,3.2,330.0,12,13.0,282,,,,0.0,0.0,0,17,12,,120,,100,120,100,150,120,90,680,0,0,0,3,0,0,3,3,Slow,1250000,
845,1020,Zekrom,644,161,,,Legendary,2.9,345.0,12,3.0,269,,,,0.0,0.0,0,17,12,,120,,100,150,120,120,100,90,680,0,3,0,0,0,0,3,3,Slow,1250000,
846,1021,Landorus,645,1,,,Sub-Legendary,1.5,68.0,6,16.0,204,,219.0,,100.0,0.0,90,17,12,,120,,89,125,90,115,80,101,600,0,0,0,3,0,0,3,3,Slow,1250000,
847,1417,Landorus,645,1,Therian,1021.0,Sub-Legendary,1.3,68.0,6,16.0,113,,,,100.0,0.0,90,20,12,,120,,89,145,90,105,80,91,600,0,3,0,0,0,0,3,3,Slow,1250000,
848,1022,Kyurem,646,80,,,Legendary,3.0,325.0,12,1.0,177,,,,0.0,0.0,0,17,12,,120,,125,130,90,130,90,95,660,1,1,0,1,0,0,3,3,Slow,1250000,
849,1421,Kyurem,646,80,White,1022.0,Legendary,3.6,325.0,12,1.0,282,,,,0.0,0.0,0,20,12,,120,,125,120,90,170,100,95,700,0,0,0,3,0,0,3,3,Slow,1250000,
850,1423,Kyurem,646,80,Black,1022.0,Legendary,3.3,325.0,12,1.0,269,,,,0.0,0.0,0,20,12,,120,,125,170,100,120,90,95,700,0,3,0,0,0,0,3,3,Slow,1250000,
851,1023,Keldeo,647,134,,,Mythical,1.4,48.5,2,14.0,117,,,,0.0,0.0,35,17,12,,80,,91,72,90,129,90,108,580,0,0,0,3,0,0,3,3,Slow,1250000,
852,1786,Keldeo,647,134,Resolute,1023.0,Mythical,1.4,48.5,2,14.0,117,,,,0.0,0.0,35,17,12,,80,,91,72,90,129,90,108,580,0,0,0,3,0,0,3,3,Slow,1250000,
853,1024,Meloetta,648,404,,,Mythical,0.6,6.5,5,9.0,214,,,,0.0,0.0,100,17,12,,120,,100,77,77,128,128,90,600,0,0,0,1,1,1,3,3,Slow,1250000,
854,1570,Meloetta,648,404,Pirouette,1024.0,Mythical,0.6,6.5,5,14.0,214,,,,0.0,0.0,100,17,12,,120,,100,128,90,77,77,128,600,0,1,1,0,0,1,3,3,Slow,1250000,
855,1025,Genesect,649,446,,,Mythical,1.5,82.5,18,11.0,53,,,,0.0,0.0,0,17,12,,120,,71,120,95,120,95,99,600,0,1,0,1,0,1,3,3,Slow,1250000,
856,1066,Chespin,650,599,,,,0.4,9.0,4,,160,,24.0,,87.5,12.5,50,9,6,,20,,56,61,65,48,45,38,313,0,0,1,0,0,0,1,45,Medium Slow,1059860,
857,1067,Quilladin,651,598,,,,0.7,29.0,4,,160,,24.0,,87.5,12.5,50,9,6,,20,1066.0,61,78,95,56,58,57,405,0,0,2,0,0,0,2,45,Medium Slow,1059860,Level 16
858,1068,Chesnaught,652,598,,,,1.6,90.0,4,14.0,160,,24.0,,87.5,12.5,50,9,6,,20,1067.0,88,107,122,74,75,64,530,0,0,3,0,0,0,3,45,Medium Slow,1059860,Level 36
859,1069,Fennekin,653,247,,,,0.4,9.4,13,,23,,132.0,,87.5,12.5,50,9,6,,20,,40,45,40,62,60,60,307,0,0,0,1,0,0,1,45,Medium Slow,1059860,
860,1070,Braixen,654,247,,,,1.0,14.5,13,,23,,132.0,,87.5,12.5,50,9,6,,20,1069.0,59,59,58,90,70,73,409,0,0,0,2,0,0,2,45,Medium Slow,1059860,Level 16
861,1071,Delphox,655,247,,,,1.5,39.0,13,9.0,23,,132.0,,87.5,12.5,50,9,6,,20,1070.0,75,69,72,114,100,104,534,0,0,0,3,0,0,3,45,Medium Slow,1059860,Level 36
862,1072,Froakie,656,88,,,,0.3,7.0,2,,273,,181.0,,87.5,12.5,50,9,13,,20,,41,56,40,62,44,71,314,0,0,0,0,0,1,1,45,Medium Slow,1059860,
863,1073,Frogadier,657,88,,,,0.6,10.9,2,,273,,181.0,,87.5,12.5,50,9,13,,20,1072.0,54,63,52,83,56,97,405,0,0,0,0,0,2,2,45,Medium Slow,1059860,Level 16
864,1074,Greninja,658,433,,,,1.5,40.0,2,15.0,273,,181.0,18.0,87.5,12.5,50,9,13,,20,1073.0,72,95,67,103,71,122,530,0,0,0,0,0,3,3,45,Medium Slow,1059860,Level 36
865,1427,Greninja,658,433,Ash,1074.0,,1.5,40.0,2,15.0,18,,,,100.0,0.0,70,12,12,,20,,72,145,67,153,71,132,640,0,0,0,0,0,3,3,45,Medium Slow,1059860,
866,1075,Bunnelby,659,169,,,,0.4,5.0,5,,166,25.0,97.0,,50.0,50.0,50,9,6,,15,,38,36,38,32,36,57,237,0,0,0,0,0,1,1,255,Medium Fast,1000000,
867,1077,Diggersby,660,169,,,,1.0,42.4,5,6.0,166,25.0,97.0,,50.0,50.0,50,9,6,,15,1075.0,85,56,77,50,77,78,423,2,0,0,0,0,0,2,127,Medium Fast,1000000,Level 20
868,1078,Fletchling,661,659,,,,0.3,1.7,5,16.0,22,,78.0,,50.0,50.0,50,9,7,,15,,45,50,43,40,38,62,278,0,0,0,0,0,1,1,255,Medium Slow,1059860,
869,1079,Fletchinder,662,204,,,,0.7,16.0,13,16.0,66,,78.0,,50.0,50.0,50,9,7,,15,1078.0,62,73,55,56,52,84,382,0,0,0,0,0,2,2,120,Medium Slow,1059860,Level 17
870,1080,Talonflame,663,534,,,,1.2,24.5,13,16.0,66,,78.0,,50.0,50.0,50,9,7,,15,1079.0,78,81,71,74,69,126,499,0,0,0,0,0,3,3,45,Medium Slow,1059860,Level 35
871,1081,Scatterbug,664,533,,,,0.3,2.5,18,,221,34.0,74.0,,50.0,50.0,50,9,2,,15,,38,35,40,27,25,35,200,0,0,1,0,0,0,1,255,Medium Fast,1000000,
872,1082,Spewpa,665,533,,,,0.3,8.4,18,,218,,74.0,,50.0,50.0,50,9,2,,15,1081.0,45,22,60,27,30,29,213,0,0,2,0,0,0,2,120,Medium Fast,1000000,Level 9
873,1083,Vivillon,666,529,,,,1.2,17.0,18,16.0,221,34.0,74.0,,50.0,50.0,50,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
874,1814,Vivillon,666,529,Polar Pattern,1083.0,,1.2,17.0,18,16.0,221,34.0,74.0,,50.0,50.0,70,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
875,1815,Vivillon,666,529,Tundra Pattern,1083.0,,1.2,17.0,18,16.0,221,34.0,74.0,,50.0,50.0,70,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
876,1816,Vivillon,666,529,Continental Pattern,1083.0,,1.2,17.0,18,16.0,221,34.0,74.0,,50.0,50.0,70,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
877,1817,Vivillon,666,529,Garden Pattern,1083.0,,1.2,17.0,18,16.0,221,34.0,74.0,,50.0,50.0,70,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
878,1818,Vivillon,666,529,Elegant Pattern,1083.0,,1.2,17.0,18,16.0,221,34.0,74.0,,50.0,50.0,70,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
879,1819,Vivillon,666,529,Icy Snow Pattern,1083.0,,1.2,17.0,18,16.0,221,34.0,74.0,,50.0,50.0,70,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
880,1820,Vivillon,666,529,Modern Pattern,1083.0,,1.2,17.0,18,16.0,221,34.0,74.0,,50.0,50.0,70,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
881,1821,Vivillon,666,529,Marine Pattern,1083.0,,1.2,17.0,18,16.0,221,34.0,74.0,,50.0,50.0,70,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
882,1822,Vivillon,666,529,Archipelago Pattern,1083.0,,1.2,17.0,18,16.0,221,34.0,74.0,,50.0,50.0,70,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
883,1823,Vivillon,666,529,High Plains Pattern,1083.0,,1.2,17.0,18,16.0,221,34.0,74.0,,50.0,50.0,70,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
884,1824,Vivillon,666,529,Sandstorm Pattern,1083.0,,1.2,17.0,18,16.0,221,34.0,74.0,,50.0,50.0,70,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
885,1826,Vivillon,666,529,River Pattern,1083.0,,1.2,17.0,18,16.0,209,34.0,74.0,,50.0,50.0,70,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
886,1827,Vivillon,666,529,Monsoon Pattern,1083.0,,1.2,17.0,18,16.0,209,34.0,74.0,,50.0,50.0,70,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
887,1828,Vivillon,666,529,Savanna Pattern,1083.0,,1.2,17.0,18,16.0,209,34.0,74.0,,50.0,50.0,70,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
888,1829,Vivillon,666,529,Sun Pattern,1083.0,,1.2,17.0,18,16.0,209,34.0,74.0,,50.0,50.0,70,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
889,1830,Vivillon,666,529,Ocean Pattern,1083.0,,1.2,17.0,18,16.0,209,34.0,74.0,,50.0,50.0,70,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
890,1831,Vivillon,666,529,Jungle Pattern,1083.0,,1.2,17.0,18,16.0,209,34.0,74.0,,50.0,50.0,70,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
891,1832,Vivillon,666,529,Fancy Pattern,1083.0,,1.2,17.0,18,16.0,209,34.0,74.0,,50.0,50.0,70,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
892,1833,Vivillon,666,529,Poké Ball Pattern,1083.0,,1.2,17.0,18,16.0,209,34.0,74.0,,50.0,50.0,70,9,2,,15,1082.0,80,52,50,90,50,89,411,1,0,0,1,0,1,3,45,Medium Fast,1000000,Level 12
893,1084,Litleo,667,367,,,,0.6,13.5,13,5.0,198,285.0,146.0,,12.5,87.5,50,9,6,,20,,62,50,58,73,54,72,369,0,0,0,1,0,0,1,220,Medium Slow,1059860,
894,1085,Pyroar,668,518,,,,1.5,81.5,13,5.0,198,285.0,146.0,,12.5,87.5,50,9,6,,20,1084.0,86,68,72,109,66,106,507,0,0,0,2,0,0,2,65,Medium Slow,1059860,Level 35
895,1086,Flabébé,669,571,,,,0.1,0.1,10,,70,,259.0,,0.0,100.0,50,9,5,,20,,44,38,39,61,79,42,303,0,0,0,0,1,0,1,225,Medium Fast,1000000,
896,1772,Flabébé,669,571,Yellow Flower,1086.0,,0.1,0.1,10,,70,,259.0,,0.0,100.0,50,9,5,,20,,44,38,39,61,79,42,303,0,0,0,0,1,0,1,225,Medium Fast,1000000,
897,1773,Flabébé,669,571,Orange Flower,1086.0,,0.1,0.1,10,,70,,259.0,,0.0,100.0,50,9,5,,20,,44,38,39,61,79,42,303,0,0,0,0,1,0,1,225,Medium Fast,1000000,
898,1774,Flabébé,669,571,Blue Flower,1086.0,,0.1,0.1,10,,70,,259.0,,0.0,100.0,50,9,5,,20,,44,38,39,61,79,42,303,0,0,0,0,1,0,1,225,Medium Fast,1000000,
899,1775,Flabébé,669,571,White Flower,1086.0,,0.1,0.1,10,,70,,259.0,,0.0,100.0,50,9,5,,20,,44,38,39,61,79,42,303,0,0,0,0,1,0,1,225,Medium Fast,1000000,
900,1088,Floette,670,571,,,,0.2,0.9,10,,70,,259.0,,0.0,100.0,50,9,5,,20,1086.0,54,45,47,75,98,52,371,0,0,0,0,2,0,2,120,Medium Fast,1000000,Level 19
901,1776,Floette,670,571,Yellow Flower,1088.0,,0.2,0.9,10,,70,,259.0,,0.0,100.0,50,9,5,,20,1772.0,54,45,47,75,98,52,371,0,0,0,0,2,0,2,120,Medium Fast,1000000,Level 19
902,1777,Floette,670,571,Orange Flower,1088.0,,0.2,0.9,10,,70,,259.0,,0.0,100.0,50,9,5,,20,1773.0,54,45,47,75,98,52,371,0,0,0,0,2,0,2,120,Medium Fast,1000000,Level 19
903,1778,Floette,670,571,Blue Flower,1088.0,,0.2,0.9,10,,70,,259.0,,0.0,100.0,50,9,5,,20,1774.0,54,45,47,75,98,52,371,0,0,0,0,2,0,2,120,Medium Fast,1000000,Level 19
904,1779,Floette,670,571,White Flower,1088.0,,0.2,0.9,10,,70,,259.0,,0.0,100.0,50,9,5,,20,1775.0,54,45,47,75,98,52,371,0,0,0,0,2,0,2,120,Medium Fast,1000000,Level 19
905,1089,Florges,671,260,,,,1.1,10.0,10,,70,,259.0,,0.0,100.0,50,9,5,,20,1088.0,78,65,68,112,154,75,552,0,0,0,0,3,0,3,45,Medium Fast,1000000,Shiny Stone
906,1780,Florges,671,260,Yellow Flower,1089.0,,1.1,10.0,10,,70,,259.0,,0.0,100.0,50,9,5,,20,1776.0,78,65,68,112,154,75,552,0,0,0,0,3,0,3,45,Medium Fast,1000000,Shiny Stone
907,1781,Florges,671,260,Orange Flower,1089.0,,1.1,10.0,10,,70,,259.0,,0.0,100.0,50,9,5,,20,1777.0,78,65,68,112,154,75,552,0,0,0,0,3,0,3,45,Medium Fast,1000000,Shiny Stone
908,1782,Florges,671,260,Blue Flower,1089.0,,1.1,10.0,10,,70,,259.0,,0.0,100.0,50,9,5,,20,1778.0,78,65,68,112,154,75,552,0,0,0,0,3,0,3,45,Medium Fast,1000000,Shiny Stone
909,1783,Florges,671,260,White Flower,1089.0,,1.1,10.0,10,,70,,259.0,,0.0,100.0,50,9,5,,20,1779.0,78,65,68,112,154,75,552,0,0,0,0,3,0,3,45,Medium Fast,1000000,Shiny Stone
910,1090,Skiddo,672,420,,,,0.9,31.0,4,,209,,84.0,,50.0,50.0,50,9,6,,20,,66,65,48,62,57,52,350,1,0,0,0,0,0,1,200,Medium Fast,1000000,
911,1091,Gogoat,673,420,,,,1.7,91.0,4,,209,,84.0,,50.0,50.0,50,9,6,,20,1090.0,123,100,62,97,81,68,531,2,0,0,0,0,0,2,45,Medium Fast,1000000,Level 32
912,1092,Pancham,674,463,,,,0.6,8.0,14,,116,143.0,211.0,,50.0,50.0,50,9,6,9.0,25,,67,82,62,46,48,43,348,0,1,0,0,0,0,1,220,Medium Fast,1000000,
913,1093,Pangoro,675,159,,,,2.1,136.0,14,15.0,116,143.0,211.0,,50.0,50.0,50,9,6,9.0,25,1092.0,95,124,78,69,71,58,495,0,2,0,0,0,0,2,65,Medium Fast,1000000,Level 32 With Dark-Type Pokemon In Party
914,1094,Furfrou,676,474,,,,1.2,28.0,5,,77,,,,50.0,50.0,70,9,6,,20,,75,80,60,65,90,102,472,0,0,0,0,0,1,1,160,Medium Fast,1000000,
915,1805,Furfrou,676,474,Heart Trim,1094.0,,1.2,28.0,5,,77,,,,50.0,50.0,70,9,6,,20,,75,80,60,65,90,102,472,0,0,0,0,0,1,1,160,Medium Fast,1000000,
916,1806,Furfrou,676,474,Star Trim,1094.0,,1.2,28.0,5,,77,,,,50.0,50.0,70,9,6,,20,,75,80,60,65,90,102,472,0,0,0,0,0,1,1,160,Medium Fast,1000000,
917,1807,Furfrou,676,474,Diamond Trim,1094.0,,1.2,28.0,5,,77,,,,50.0,50.0,70,9,6,,20,,75,80,60,65,90,102,472,0,0,0,0,0,1,1,160,Medium Fast,1000000,
918,1808,Furfrou,676,474,Debutante Trim,1094.0,,1.2,28.0,5,,77,,,,50.0,50.0,70,9,6,,20,,75,80,60,65,90,102,472,0,0,0,0,0,1,1,160,Medium Fast,1000000,
919,1809,Furfrou,676,474,Matron Trim,1094.0,,1.2,28.0,5,,77,,,,50.0,50.0,70,9,6,,20,,75,80,60,65,90,102,472,0,0,0,0,0,1,1,160,Medium Fast,1000000,
920,1810,Furfrou,676,474,Dandy Trim,1094.0,,1.2,28.0,5,,77,,,,50.0,50.0,70,9,6,,20,,75,80,60,65,90,102,472,0,0,0,0,0,1,1,160,Medium Fast,1000000,
921,1811,Furfrou,676,474,La Reine Trim,1094.0,,1.2,28.0,5,,77,,,,50.0,50.0,70,9,6,,20,,75,80,60,65,90,102,472,0,0,0,0,0,1,1,160,Medium Fast,1000000,
922,1812,Furfrou,676,474,Kabuki Trim,1094.0,,1.2,28.0,5,,77,,,,50.0,50.0,70,9,6,,20,,75,80,60,65,90,102,472,0,0,0,0,0,1,1,160,Medium Fast,1000000,
923,1813,Furfrou,676,474,Pharaoh Trim,1094.0,,1.2,28.0,5,,77,,,,50.0,50.0,70,9,6,,20,,75,80,60,65,90,102,472,0,0,0,0,0,1,1,160,Medium Fast,1000000,
924,1095,Espurr,677,502,,,,0.3,3.5,9,,118,109.0,161.0,,50.0,50.0,50,9,6,,20,,62,48,54,63,60,68,355,0,0,0,0,0,1,1,190,Medium Fast,1000000,
925,1096,Meowstic,678,138,,,,0.6,8.5,9,,118,109.0,176.0,,100.0,0.0,50,9,6,,20,1095.0,74,48,76,83,81,104,466,0,0,0,0,0,2,2,75,Medium Fast,1000000,Level 25
926,1580,Meowstic,678,138,Female,1096.0,,0.6,8.5,9,,118,109.0,33.0,,0.0,100.0,50,9,6,,20,1095.0,74,48,76,83,81,104,466,0,0,0,0,0,2,2,75,Medium Fast,1000000,Level 25
927,25,Honedge,679,633,,,,0.8,2.0,11,17.0,154,,,,50.0,50.0,50,9,10,,20,,45,80,100,35,37,28,325,0,0,1,0,0,0,1,180,Medium Fast,1000000,
928,26,Doublade,680,633,,,,0.8,4.5,11,17.0,154,,,,50.0,50.0,50,9,10,,20,25.0,59,110,150,45,49,35,448,0,0,2,0,0,0,2,90,Medium Fast,1000000,Level 35
929,1098,Aegislash,681,519,,,,1.7,53.0,11,17.0,239,,,,50.0,50.0,50,9,10,,20,26.0,60,50,140,50,140,60,500,0,0,2,0,1,0,3,45,Medium Fast,1000000,Dusk Stone
930,1370,Aegislash,681,519,Blade,1098.0,,1.7,53.0,11,17.0,239,,,,50.0,50.0,50,9,10,,20,,60,140,50,140,50,60,500,0,2,0,1,0,0,3,45,Medium Fast,1000000,
931,1101,Spritzee,682,454,,,,0.2,0.5,10,,92,,11.0,,50.0,50.0,50,9,5,,20,,78,52,60,63,65,23,341,1,0,0,0,0,0,1,200,Medium Fast,1000000,
932,1102,Aromatisse,683,248,,,,0.8,15.5,10,,92,,11.0,,50.0,50.0,50,9,5,,20,1101.0,101,72,72,99,89,29,462,2,0,0,0,0,0,2,140,Medium Fast,1000000,Sachet
933,1103,Swirlix,684,144,,,,0.4,3.5,10,,256,,284.0,,50.0,50.0,50,9,5,,20,,62,48,66,59,57,49,341,0,0,1,0,0,0,1,200,Medium Fast,1000000,
934,1104,Slurpuff,685,405,,,,0.8,5.0,10,,256,,284.0,,50.0,50.0,50,9,5,,20,1103.0,82,80,86,85,75,72,480,0,0,2,0,0,0,2,140,Medium Fast,1000000,Whipped Dream
935,1105,Inkay,686,504,,,,0.4,3.5,15,9.0,250,35.0,109.0,,50.0,50.0,50,9,13,14.0,20,,53,54,53,37,46,45,288,0,1,0,0,0,0,1,190,Medium Fast,1000000,
936,1106,Malamar,687,443,,,,1.5,47.0,15,9.0,250,35.0,109.0,,50.0,50.0,50,9,13,14.0,20,1105.0,86,92,88,68,75,73,482,0,2,0,0,0,0,2,80,Medium Fast,1000000,Level 30 With Console Upside-Down
937,1107,Binacle,688,682,,,,0.5,31.0,8,2.0,274,227.0,165.0,,50.0,50.0,50,9,15,,20,,42,52,67,39,56,50,306,0,1,0,0,0,0,1,120,Medium Fast,1000000,
938,1108,Barbaracle,689,131,,,,1.3,96.0,8,2.0,274,227.0,165.0,,50.0,50.0,50,9,15,,20,1107.0,72,105,115,54,86,68,500,0,2,0,0,0,0,2,45,Medium Fast,1000000,Level 39
